priority,issue_type,reporter,vote_count,comment_count,description_length,summary_length,watch_count,duration
Major,Short,hammer,0.6931471805599453,2.6390573296152584,4.418840607796598,33,1.3862943611198906,13.795608224730623
Major,Short,jmhodges,0.0,1.6094379124341003,4.672828834461906,39,0.0,3.925065580066667
Major,Short,hammer,0.0,1.6094379124341003,0.0,58,0.0,5.9565470484984555
Major,Short,hammer,0.0,1.3862943611198906,4.653960350157523,111,0.6931471805599453,6.7005556534018735
Major,Short,hammer,0.0,1.3862943611198906,5.564520407322694,93,0.6931471805599453,5.997384696722606
Major,Short,Other,0.0,3.091042453358316,5.53338948872752,31,1.3862943611198906,11.507793828282978
Major,Short,Other,0.0,1.3862943611198906,6.740519359606223,61,0.6931471805599453,8.93108050409118
Major,Short,jmhodges,0.0,0.6931471805599453,5.8805329864007,22,0.0,2.012366472890268
Major,Short,Other,0.0,2.5649493574615367,4.948759890378168,57,0.6931471805599453,8.75519324173648
Major,Long,brucem,0.0,1.3862943611198906,0.0,25,0.0,13.829834225800106
Major,Short,brucem,0.0,2.302585092994046,4.23410650459726,32,0.0,13.830190595785016
Major,Short,brucem,0.0,0.6931471805599453,5.921578419643816,27,0.0,12.717788503819797
Major,Long,brucem,0.0,1.6094379124341003,4.499809670330265,54,0.6931471805599453,12.724517486104094
Major,Short,hammer,0.0,1.9459101490553132,6.418364935936212,67,0.6931471805599453,8.128602127468204
Blocker,Long,Other,0.6931471805599453,2.5649493574615367,4.61512051684126,39,1.0986122886681098,12.62454759276362
Major,Long,hammer,0.0,3.091042453358316,5.030437921392435,70,0.6931471805599453,11.41264863785033
Major,Short,jmhodges,0.0,1.3862943611198906,4.31748811353631,37,0.0,8.833576484899659
Major,Short,Other,0.0,1.0986122886681098,6.068425588244111,19,0.6931471805599453,3.1987996401586036
Critical,Short,cutting,0.0,2.4849066497880004,6.588926477533519,40,0.6931471805599453,11.906600263292837
Minor,Long,Other,0.0,1.3862943611198906,6.343880434126331,28,0.0,4.0089809178842035
Major,Long,hammer,1.0986122886681098,3.4965075614664802,0.0,91,1.6094379124341003,13.265559848101478
Major,Short,jmhodges,0.0,1.791759469228055,4.653960350157523,53,1.0986122886681098,12.325998248988748
Major,Short,Other,0.0,1.0986122886681098,7.392031567514591,21,0.0,8.737395386513695
Trivial,Long,Other,0.0,2.3978952727983707,6.9167150203536085,79,1.0986122886681098,12.019796629960402
Major,Long,hammer,2.302585092994046,4.07753744390572,0.0,27,2.6390573296152584,13.091216768146136
Major,Short,Other,0.0,1.3862943611198906,7.592870287844818,37,0.0,6.116105825973433
Major,Long,Other,2.0794415416798357,2.6390573296152584,5.365976015021851,23,1.0986122886681098,12.086204003194872
Minor,Short,Other,0.0,1.3862943611198906,4.955827057601261,31,0.6931471805599453,9.741782125388903
Minor,Short,Other,0.0,1.6094379124341003,5.14166355650266,63,0.6931471805599453,9.741532614945406
Minor,Short,Other,0.0,1.3862943611198906,4.30406509320417,21,0.6931471805599453,9.740834489533052
Major,Short,thiru_mg,0.0,1.6094379124341003,6.52649485957079,72,0.0,8.444989069378948
Major,Short,thiru_mg,0.0,1.3862943611198906,4.68213122712422,61,0.0,8.6875137090636
Major,Short,sbanacho,0.0,0.6931471805599453,6.523562306149512,24,0.0,6.998289861631813
Major,Short,Other,0.0,1.0986122886681098,5.71042701737487,78,0.0,7.952902296344573
Critical,Short,scott_carey,0.0,1.791759469228055,5.1647859739235145,37,0.6931471805599453,8.595353944708624
Major,Short,jmhodges,0.0,1.0986122886681098,5.111987788356544,61,0.0,6.517639465414792
Major,Short,sbanacho,0.0,1.0986122886681098,5.723585101952381,36,0.0,3.700392919071827
Major,Short,jmhodges,0.0,1.0986122886681098,3.828641396489095,55,0.0,8.487607777320601
Major,Short,cutting,0.0,2.70805020110221,5.676753802268282,69,1.0986122886681098,11.924389967557081
Major,Long,cutting,0.0,2.3978952727983707,5.8377304471659395,49,2.1972245773362196,11.520882544941513
Major,Short,jmhodges,0.0,1.6094379124341003,4.0943445622221,43,0.6931471805599453,10.334657020865972
Major,Short,Other,0.0,1.6094379124341003,4.969813299576001,41,0.6931471805599453,12.227054894446173
Major,Short,sbanacho,0.0,1.0986122886681098,6.806829360392176,61,0.0,8.361735535089387
Critical,Short,jmhodges,0.0,1.791759469228055,4.61512051684126,55,0.0,7.771827579889904
Major,Short,jmhodges,0.0,0.6931471805599453,4.330733340286331,61,0.0,7.9457657851563255
Major,Short,Other,0.0,2.3978952727983707,5.017279836814924,37,0.6931471805599453,6.637513656102004
Major,Short,Other,0.0,1.791759469228055,4.290459441148391,75,0.0,12.243841773672367
Major,Short,jmhodges,0.0,1.3862943611198906,5.043425116919247,23,0.0,8.43535443152833
Major,Short,cutting,0.0,1.9459101490553132,5.755742213586912,66,1.0986122886681098,10.986765408575234
Major,Short,sbanacho,0.0,1.791759469228055,6.39024066706535,39,0.0,12.24304456858778
Major,Short,sbanacho,0.0,0.6931471805599453,6.22455842927536,30,0.0,8.36997545035548
Major,Short,jmhodges,0.0,1.6094379124341003,6.144185634125646,38,0.6931471805599453,8.316217853629398
Major,Short,Other,0.0,2.3978952727983707,3.828641396489095,32,1.6094379124341003,12.205727196202758
Minor,Short,Other,0.0,2.4849066497880004,4.394449154672439,42,1.6094379124341003,11.781142716982668
Major,Long,cutting,0.0,2.5649493574615367,4.343805421853684,38,2.302585092994046,7.901857659259266
Minor,Short,jmhodges,0.0,1.0986122886681098,4.882801922586371,52,0.6931471805599453,9.251024200151909
Major,Short,cutting,0.0,1.3862943611198906,4.356708826689592,38,0.6931471805599453,7.0334373754917445
Major,Short,jmhodges,0.0,1.3862943611198906,4.499809670330265,47,0.6931471805599453,9.547198791162167
Major,Short,cutting,0.0,1.3862943611198906,4.406719247264253,44,0.6931471805599453,7.875356089436321
Minor,Short,jmhodges,0.0,1.3862943611198906,4.997212273764115,29,0.6931471805599453,9.839083948519056
Major,Long,brucem,0.6931471805599453,2.772588722239781,5.817111159963204,28,2.3978952727983707,14.111584936297218
Major,Short,Other,0.0,1.0986122886681098,8.748304912379623,64,0.0,6.249196689587739
Major,Short,brucem,0.0,0.6931471805599453,3.295836866004329,22,0.0,3.5325847413787743
Major,Short,brucem,0.0,0.6931471805599453,4.976733742420574,50,0.0,4.286015563469221
Major,Short,cutting,0.0,0.6931471805599453,5.0689042022202315,42,0.0,4.081378363206888
Major,Long,Other,0.0,1.791759469228055,4.290459441148391,26,0.0,12.883954322984316
Major,Long,brucem,0.0,1.9459101490553132,5.2574953720277815,9,0.6931471805599453,8.129906784907243
Major,Long,brucem,0.0,1.0986122886681098,5.407171771460119,33,0.0,13.632404367886117
Major,Long,brucem,0.0,1.0986122886681098,4.727387818712341,22,0.0,13.632403137620432
Major,Long,brucem,0.0,1.3862943611198906,4.007333185232471,47,0.0,13.6324073923337
Major,Long,brucem,0.0,1.0986122886681098,4.499809670330265,33,0.0,13.632412732571797
Major,Long,brucem,0.0,1.0986122886681098,0.0,28,0.0,13.632414037083207
Major,Long,brucem,0.0,1.0986122886681098,4.653960350157523,37,0.0,13.362070563116449
Major,Long,brucem,0.0,1.0986122886681098,4.406719247264253,55,0.0,13.362102949440724
Major,Long,brucem,0.0,0.6931471805599453,5.0106352940962555,47,0.0,13.632445328694478
Major,Short,brucem,0.0,2.1972245773362196,4.663439094112067,68,0.0,13.647925426241788
Major,Short,jmhodges,0.0,2.1972245773362196,6.779921907472252,68,1.0986122886681098,10.266399805043235
Major,Short,brucem,0.0,1.9459101490553132,4.867534450455582,63,0.6931471805599453,13.460199211047257
Blocker,Short,jmhodges,0.0,1.0986122886681098,5.849324779946859,48,0.6931471805599453,13.125857145250173
Major,Short,jmhodges,0.0,1.9459101490553132,5.081404364984463,32,0.6931471805599453,10.268445434866196
Major,Short,brucem,0.0,1.0986122886681098,4.736198448394496,39,0.0,3.685772549346524
Major,Long,cutting,0.0,1.9459101490553132,4.736198448394496,61,1.791759469228055,13.801620493330542
Major,Long,cutting,0.0,1.0986122886681098,4.762173934797756,62,1.9459101490553132,13.801631878953726
Minor,Short,Other,0.0,1.3862943611198906,4.700480365792417,38,0.6931471805599453,5.905137981036367
Minor,Short,Other,0.0,0.6931471805599453,4.2626798770413155,61,1.0986122886681098,9.117181982576122
Major,Short,brucem,0.0,0.6931471805599453,4.955827057601261,20,0.0,5.306670548049474
Major,Short,brucem,0.0,0.6931471805599453,5.438079308923196,15,0.0,5.260668890115937
Major,Short,hammer,0.0,1.0986122886681098,5.666426688112432,84,0.0,9.947164361792252
Blocker,Short,phunt,0.0,2.3978952727983707,7.44600149832412,72,0.6931471805599453,10.766636928671984
Major,Long,brucem,0.0,2.1972245773362196,5.786897381366708,35,0.6931471805599453,9.730732719364129
Major,Short,brucem,0.0,1.6094379124341003,3.295836866004329,55,0.0,7.055629201116189
Blocker,Short,cutting,0.0,2.3978952727983707,6.522092798170152,30,0.6931471805599453,11.876519112320297
Major,Short,cutting,0.0,0.6931471805599453,5.799092654460526,64,0.6931471805599453,9.557892109571606
Major,Long,brucem,0.0,1.3862943611198906,6.419994928147142,80,0.0,7.56853068543566
Major,Short,brucem,0.0,1.0986122886681098,0.0,12,0.6931471805599453,7.680101780896108
Major,Long,brucem,0.0,1.3862943611198906,5.459585514144159,67,0.0,7.771433299051855
Major,Long,brucem,0.0,1.0986122886681098,6.156978985585555,55,0.0,7.782971435829155
Major,Short,brucem,0.0,1.791759469228055,5.337538079701318,42,0.6931471805599453,13.813732846972009
Major,Short,brucem,0.0,1.6094379124341003,6.244166900663736,34,0.0,8.492716004370116
Minor,Short,brucem,0.0,1.9459101490553132,4.867534450455582,56,0.0,6.930967528082291
Trivial,Short,Other,0.0,1.6094379124341003,7.7706452341291765,48,1.0986122886681098,7.914417969206051
Trivial,Short,Other,0.0,1.0986122886681098,2.833213344056216,22,1.0986122886681098,7.271219236991129
Major,Short,cutting,0.0,1.3862943611198906,4.394449154672439,29,0.0,8.881699892922665
Major,Long,cutting,0.0,1.791759469228055,6.261491684321042,51,0.6931471805599453,9.059109585109386
Major,Short,cutting,0.0,1.0986122886681098,4.77912349311153,41,0.0,8.881813026955438
Major,Short,massie,0.0,1.0986122886681098,5.493061443340548,49,0.0,1.5259512255107832
Major,Short,massie,0.0,1.6094379124341003,0.0,47,0.6931471805599453,7.0936569057821615
Minor,Short,Other,0.0,1.6094379124341003,5.030437921392435,33,0.6931471805599453,8.103342386426531
Major,Short,scott_carey,0.0,1.9459101490553132,6.144185634125646,41,0.6931471805599453,8.882391449494037
Major,Short,Other,0.0,2.3978952727983707,4.5217885770490405,42,0.6931471805599453,10.588215305645408
Major,Short,sbanacho,0.0,1.0986122886681098,6.326149473155099,34,0.0,4.454485077458916
Major,Short,cutting,0.0,1.3862943611198906,5.123963979403259,28,0.6931471805599453,6.932661250923605
Major,Short,massie,0.0,1.9459101490553132,3.970291913552122,49,0.6931471805599453,10.563083856564607
Major,Short,scott_carey,0.0,1.0986122886681098,5.8664680569332965,59,0.0,8.016050646072992
Major,Short,Other,0.0,1.791759469228055,5.605802066295998,58,0.6931471805599453,7.356194198125242
Major,Short,hammer,0.0,2.302585092994046,7.421177528595393,61,0.6931471805599453,8.562909483697483
Major,Long,scott_carey,0.0,2.1972245773362196,5.659482215759621,71,0.6931471805599453,9.248427608051063
Major,Short,jmhodges,0.0,0.6931471805599453,4.110873864173311,46,0.0,4.220175374392264
Major,Short,massie,0.0,0.6931471805599453,4.867534450455582,38,0.0,4.866341944831509
Major,Short,jmhodges,0.0,1.6094379124341003,4.30406509320417,34,0.6931471805599453,6.930545155688885
Major,Short,massie,0.0,0.6931471805599453,5.159055299214529,41,0.6931471805599453,1.5652874680987308
Major,Short,massie,0.0,0.6931471805599453,4.465908118654584,83,0.6931471805599453,1.8353323432740345
Major,Short,massie,0.0,1.0986122886681098,3.7612001156935624,29,0.0,0.9803854045255584
Blocker,Short,cutting,0.0,2.0794415416798357,6.55250788703459,28,0.6931471805599453,8.37599112088748
Major,Long,Other,0.6931471805599453,3.367295829986474,6.42648845745769,27,2.5649493574615367,12.255629329419717
Major,Short,massie,0.0,0.6931471805599453,4.976733742420574,53,0.6931471805599453,5.449728081812669
Major,Long,massie,0.0,0.6931471805599453,4.90527477843843,66,0.0,1.9352511624030229
Major,Short,tomwhite,0.0,1.0986122886681098,4.499809670330265,86,0.6931471805599453,5.002095489094718
Minor,Short,Other,0.0,1.0986122886681098,5.087596335232384,36,0.6931471805599453,7.767430508436793
Major,Short,hammer,0.0,2.3978952727983707,0.0,64,0.6931471805599453,9.163037077118515
Major,Short,Other,0.0,1.0986122886681098,3.9512437185814275,33,0.6931471805599453,7.754264435567107
Trivial,Short,hammer,0.0,0.6931471805599453,5.087596335232384,58,0.0,1.9263704871806961
Minor,Short,Other,0.0,1.3862943611198906,0.0,41,1.0986122886681098,13.53741380848226
Major,Short,Other,0.0,1.0986122886681098,0.0,28,0.6931471805599453,2.719229699211995
Major,Short,massie,0.0,0.6931471805599453,5.44673737166631,61,0.6931471805599453,3.4773221678847976
Minor,Long,jmhodges,0.0,1.6094379124341003,5.442417710521793,35,0.6931471805599453,4.103586171144116
Critical,Short,scott_carey,0.0,3.871201010907891,7.933079771880415,51,1.0986122886681098,10.07311087765468
Major,Short,thiru_mg,0.0,1.0986122886681098,6.0844994130751715,64,0.0,7.679357338051063
Major,Short,thiru_mg,0.0,1.0986122886681098,5.493061443340548,43,0.0,7.687717513789441
Major,Short,thiru_mg,0.0,2.0794415416798357,8.073402968986406,44,0.0,8.574385894853476
Minor,Short,Other,0.0,2.5649493574615367,7.611347717403621,77,0.6931471805599453,8.656224533634752
Major,Short,philip,0.0,1.791759469228055,4.983606621708336,36,0.6931471805599453,8.773249143846863
Major,Short,thiru_mg,0.0,1.0986122886681098,4.912654885736052,54,0.0,7.388295906891816
Major,Short,massie,0.0,0.6931471805599453,5.2832037287379885,45,0.0,4.989162165622936
Major,Short,thiru_mg,0.0,2.302585092994046,6.1070228877422545,46,0.0,8.975348649131252
Minor,Short,Other,0.0,1.6094379124341003,7.673223121121708,68,0.6931471805599453,6.807608297354975
Major,Short,massie,0.0,0.6931471805599453,0.0,75,0.0,1.5214806336749584
Major,Short,scott_carey,0.0,2.5649493574615367,6.059123195581797,70,1.0986122886681098,8.285085284224076
Major,Short,massie,0.0,0.6931471805599453,5.5909869805108565,57,0.0,2.1295324468204058
Major,Short,massie,0.0,0.6931471805599453,5.1647859739235145,65,0.0,1.2808597686443706
Major,Short,massie,0.0,0.6931471805599453,5.384495062789089,48,0.0,1.8132491258487344
Major,Short,thiru_mg,0.0,1.6094379124341003,4.997212273764115,40,0.0,7.74010330975186
Minor,Short,thiru_mg,0.0,2.0794415416798357,6.410174881966167,79,0.0,10.440115213740901
Major,Short,cutting,0.0,1.3862943611198906,6.021023349349527,35,0.0,8.532051544010454
Major,Short,Other,0.6931471805599453,2.5649493574615367,5.575949103146316,40,1.0986122886681098,12.261443574998225
Major,Short,massie,0.0,0.6931471805599453,4.454347296253507,40,0.0,1.6862785759547638
Major,Short,massie,0.0,0.6931471805599453,6.306275286948016,44,0.0,2.1029810506773328
Major,Short,massie,0.0,0.6931471805599453,4.61512051684126,45,0.0,1.7980893929229247
Blocker,Short,philip,0.0,1.6094379124341003,5.697093486505405,77,0.6931471805599453,8.66227182726918
Major,Short,massie,0.0,0.6931471805599453,6.80903930604298,51,0.0,3.8628915830367503
Major,Short,massie,0.0,0.6931471805599453,5.44673737166631,41,0.6931471805599453,5.794447691384006
Major,Short,philip,0.0,1.3862943611198906,5.929589143389895,85,0.6931471805599453,6.922545972067818
Major,Short,hammer,0.0,0.6931471805599453,0.0,102,0.0,3.8920984907039955
Blocker,Short,scott_carey,0.0,1.791759469228055,7.738488122494646,63,1.0986122886681098,9.77297950594401
Major,Short,massie,0.0,0.6931471805599453,5.44673737166631,48,0.6931471805599453,1.8196961366710764
Major,Short,massie,0.0,0.0,4.700480365792417,49,0.6931471805599453,2.061551209780752
Major,Short,massie,0.0,1.0986122886681098,0.0,38,0.0,1.223888170364904
Minor,Short,Other,0.0,1.6094379124341003,5.71042701737487,68,0.0,8.970803862332215
Minor,Short,Other,0.0,2.0794415416798357,5.736572297479192,50,1.0986122886681098,9.180599883814084
Major,Short,massie,0.0,0.6931471805599453,5.081404364984463,60,0.0,1.3739560563251336
Major,Short,massie,0.0,0.0,4.875197323201151,47,0.0,2.3222945786977798
Major,Short,philip,0.0,1.3862943611198906,4.276666119016055,80,0.0,4.786871550502567
Major,Long,Other,0.0,2.0794415416798357,4.941642422609304,68,0.6931471805599453,9.926600913073111
Major,Short,sbanacho,0.0,1.3862943611198906,6.3835066348840055,34,0.6931471805599453,10.63637370015375
Minor,Short,Other,0.6931471805599453,1.0986122886681098,6.102558594613569,53,0.0,13.075710222024194
Major,Short,massie,0.0,0.6931471805599453,5.402677381872279,73,0.0,1.7954498735239555
Major,Long,massie,0.0,0.6931471805599453,5.937536205082426,49,0.6931471805599453,3.33430230825735
Major,Short,thiru_mg,0.0,1.0986122886681098,6.742880635791903,33,0.6931471805599453,8.403528890863404
Major,Short,massie,0.0,1.3862943611198906,7.340186835320115,36,1.0986122886681098,5.1653043157516505
Minor,Short,philip,0.0,1.6094379124341003,4.762173934797756,48,0.0,9.65593591286423
Major,Short,cutting,0.0,0.6931471805599453,5.0689042022202315,30,0.0,10.264585068470426
Major,Short,cutting,0.0,2.302585092994046,4.3694478524670215,30,1.0986122886681098,10.266135189794978
Major,Short,philip,0.0,1.3862943611198906,3.912023005428146,55,0.0,8.412439284326817
Major,Short,thiru_mg,0.0,2.1972245773362196,5.594711379601839,41,0.0,3.5719251374750707
Major,Short,thiru_mg,0.0,0.6931471805599453,5.455321115357702,54,0.0,6.9688748057638845
Major,Short,scott_carey,0.0,1.9459101490553132,7.3427791893318455,39,1.0986122886681098,8.578117266431303
Major,Short,cutting,0.0,0.0,5.552959584921617,36,0.6931471805599453,5.092707121201008
Major,Short,hammer,0.0,2.302585092994046,4.836281906951478,80,0.6931471805599453,11.424479648755307
Major,Short,hammer,0.0,1.0986122886681098,3.9318256327243257,108,0.6931471805599453,12.258888969939301
Major,Short,hammer,0.0,0.6931471805599453,4.795790545596741,94,0.6931471805599453,4.5301089390995335
Major,Short,hammer,0.0,0.6931471805599453,3.6635616461296463,62,0.0,3.5631050410390777
Major,Short,thiru_mg,0.0,1.0986122886681098,5.963579343618446,70,1.0986122886681098,7.761126835647863
Major,Short,thiru_mg,0.0,2.833213344056216,5.84354441703136,52,1.6094379124341003,10.344472425824486
Major,Long,hammer,0.0,0.6931471805599453,0.0,42,0.0,6.837502006380453
Major,Long,hammer,0.0,0.6931471805599453,0.0,28,0.0,10.848853570747725
Major,Short,hammer,0.0,1.6094379124341003,2.8903717578961645,85,0.6931471805599453,11.142646351812191
Major,Long,hammer,0.0,2.3978952727983707,0.0,43,1.0986122886681098,10.263266541189568
Major,Long,hammer,0.0,1.6094379124341003,0.0,82,0.6931471805599453,10.336147218265088
Major,Short,hammer,0.0,3.1780538303479458,0.0,32,0.6931471805599453,10.36101887755581
Major,Short,cutting,0.0,1.6094379124341003,6.244166900663736,31,0.0,5.144858253089178
Major,Short,cutting,0.0,1.0986122886681098,4.0943445622221,28,0.6931471805599453,5.581248860348363
Major,Short,Other,0.6931471805599453,1.6094379124341003,6.810142450115136,101,1.3862943611198906,4.190864868114268
Blocker,Short,hammer,0.0,2.70805020110221,5.945420608606575,100,1.0986122886681098,10.803706131872577
Major,Short,thiru_mg,0.0,1.6094379124341003,6.7912214627261855,43,1.0986122886681098,8.05801748010868
Major,Short,thiru_mg,0.0,2.0794415416798357,6.432940092739179,41,0.6931471805599453,7.486524389156439
Major,Short,Other,0.0,2.3978952727983707,5.0369526024136295,46,1.0986122886681098,7.101288142442101
Major,Short,thiru_mg,0.0,1.6094379124341003,7.238496840894365,88,0.6931471805599453,7.983464863744931
Major,Short,cutting,0.0,1.3862943611198906,4.5217885770490405,30,0.6931471805599453,5.243995279468896
Major,Short,hammer,0.0,1.791759469228055,0.0,89,0.6931471805599453,7.145978413059862
Major,Short,hammer,0.0,0.6931471805599453,5.802118375377063,68,0.6931471805599453,8.293881876030422
Major,Long,hammer,0.0,0.6931471805599453,4.477336814478207,22,0.0,2.7275608467780836
Major,Short,Other,0.0,1.9459101490553132,5.2574953720277815,9,1.0986122886681098,9.363232099655646
Major,Short,thiru_mg,0.0,1.3862943611198906,5.43372200355424,70,0.6931471805599453,8.3170999454943
Major,Long,hammer,0.0,0.6931471805599453,0.0,73,0.0,2.0050479518181827
Major,Long,hammer,0.0,2.5649493574615367,0.0,73,0.6931471805599453,13.952893933559073
Major,Long,hammer,0.0,2.0794415416798357,4.912654885736052,55,1.0986122886681098,13.952897890793203
Major,Short,hammer,0.0,1.0986122886681098,5.303304908059076,54,0.6931471805599453,7.571878347245056
Major,Short,philip,0.0,0.6931471805599453,6.194405391104672,68,0.6931471805599453,8.859025856662791
Minor,Short,philip,0.0,0.6931471805599453,3.970291913552122,54,0.6931471805599453,8.80718721923839
Minor,Long,philip,0.6931471805599453,1.6094379124341003,4.356708826689592,48,1.0986122886681098,13.376850793021386
Major,Short,Other,0.0,1.791759469228055,7.516433302915632,66,0.6931471805599453,10.776902106499248
Major,Short,hammer,0.0,1.0986122886681098,0.0,104,0.0,8.29774675982465
Major,Short,hammer,0.0,1.6094379124341003,0.0,43,0.0,6.088635116526021
Major,Short,hammer,0.0,1.0986122886681098,5.111987788356544,108,0.6931471805599453,6.998367988382549
Major,Short,Other,0.0,1.3862943611198906,5.583496308781699,33,0.6931471805599453,7.859275268739876
Major,Short,Other,0.0,1.3862943611198906,4.59511985013459,19,0.6931471805599453,6.765324883617705
Major,Short,hammer,0.0,1.0986122886681098,0.0,60,0.6931471805599453,8.580712333788776
Major,Short,hammer,0.0,0.6931471805599453,0.0,60,0.6931471805599453,9.332713881931475
Major,Short,hammer,0.0,3.4011973816621555,0.0,58,1.3862943611198906,11.006112272292054
Major,Long,cutting,0.0,2.5649493574615367,4.919980925828125,21,1.3862943611198906,12.132547698525281
Major,Short,hammer,0.0,2.0794415416798357,4.709530201312334,56,0.6931471805599453,12.362994107692277
Minor,Short,philip,0.0,1.0986122886681098,6.1092475827643655,43,0.0,9.437110233605525
Major,Short,thiru_mg,0.0,0.6931471805599453,6.501289670540389,51,0.0,9.156962091479851
Major,Short,hammer,0.0,0.6931471805599453,5.1298987149230735,64,1.0986122886681098,8.602491892891864
Minor,Long,philip,0.0,1.6094379124341003,4.969813299576001,42,0.6931471805599453,9.327144768921878
Major,Short,cutting,0.0,2.0794415416798357,5.459585514144159,53,0.6931471805599453,9.338759454190726
Major,Short,philip,0.0,1.3862943611198906,4.890349128221754,48,0.6931471805599453,13.303463911998431
Minor,Short,philip,0.0,1.0986122886681098,5.1298987149230735,52,0.0,2.889522323154529
Minor,Long,philip,0.0,1.6094379124341003,4.02535169073515,40,0.6931471805599453,9.353937637046013
Major,Long,cutting,0.0,1.3862943611198906,4.867534450455582,41,1.0986122886681098,9.851828219234683
Minor,Long,philip,0.0,1.791759469228055,5.54907608489522,68,0.6931471805599453,9.438302089264175
Major,Long,philip,0.0,1.0986122886681098,4.941642422609304,46,0.6931471805599453,7.193536295571752
Major,Long,philip,0.0,1.9459101490553132,5.857933154483459,67,0.6931471805599453,9.05394660024267
Minor,Short,philip,0.0,1.0986122886681098,5.3471075307174685,62,0.0,7.284243173693174
Major,Short,massie,0.0,2.302585092994046,6.558197802812269,73,1.0986122886681098,10.094822715840385
Major,Long,philip,0.0,2.0794415416798357,5.627621113690637,72,0.6931471805599453,7.984141045092015
Major,Short,hammer,0.0,1.791759469228055,4.574710978503383,99,0.6931471805599453,9.85496249234853
Minor,Short,Other,0.0,1.791759469228055,5.049856007249537,36,0.6931471805599453,9.21624325231407
Major,Short,hammer,0.0,0.6931471805599453,5.497168225293202,25,0.0,9.324438552812214
Minor,Long,Other,0.0,3.044522437723423,5.58724865840025,29,1.0986122886681098,11.230557363001141
Major,Short,Other,0.0,1.3862943611198906,4.07753744390572,42,0.0,9.689340272525767
Trivial,Short,Other,0.0,1.3862943611198906,5.267858159063328,70,1.0986122886681098,10.330356056679864
Major,Long,Other,0.0,3.044522437723423,5.393627546352362,44,1.791759469228055,9.874188715375734
Trivial,Short,Other,0.0,2.0794415416798357,5.2832037287379885,17,0.6931471805599453,4.911436742139527
Major,Short,cutting,0.6931471805599453,1.6094379124341003,5.043425116919247,42,0.6931471805599453,7.380141027061909
Major,Short,cutting,0.0,1.791759469228055,5.337538079701318,43,0.6931471805599453,7.385693791526108
Major,Long,hammer,0.0,1.3862943611198906,5.337538079701318,30,0.0,10.334109494464604
Major,Short,hammer,0.0,1.0986122886681098,5.723585101952381,105,0.6931471805599453,10.662000742630042
Minor,Short,Other,0.0,0.6931471805599453,6.61472560020376,79,0.6931471805599453,10.718906689197288
Major,Long,cutting,0.0,1.3862943611198906,5.780743515792329,85,0.0,7.947093629430454
Major,Short,cutting,0.0,2.4849066497880004,5.3612921657094255,49,0.0,7.274813356141183
Major,Short,philip,0.0,2.302585092994046,3.912023005428146,76,0.0,9.220304402405478
Minor,Short,thiru_mg,0.6931471805599453,1.791759469228055,4.997212273764115,74,0.6931471805599453,9.321626515869749
Minor,Long,philip,0.0,3.2188758248682006,4.5217885770490405,68,0.0,10.666498954125505
Minor,Short,philip,0.0,1.3862943611198906,4.663439094112067,30,0.0,11.873198323561223
Major,Short,sbanacho,0.0,2.5649493574615367,5.4680601411351315,34,0.6931471805599453,11.096899385858643
Major,Long,cutting,0.0,2.0794415416798357,5.267858159063328,35,0.6931471805599453,9.345016350562206
Major,Short,cutting,0.0,1.9459101490553132,6.037870919922137,35,0.6931471805599453,9.474775888637057
Major,Short,hammer,0.0,2.0794415416798357,5.44673737166631,77,0.6931471805599453,9.162415630970074
Blocker,Short,Other,0.0,1.0986122886681098,5.342334251964811,68,0.6931471805599453,9.224148872623461
Major,Short,cutting,0.0,1.791759469228055,5.799092654460526,26,0.6931471805599453,7.183434011223486
Major,Short,cutting,0.0,1.3862943611198906,4.276666119016055,46,0.6931471805599453,4.796787431460983
Major,Short,sbanacho,0.0,1.3862943611198906,5.493061443340548,23,0.0,8.45890506557427
Major,Short,philip,0.0,1.0986122886681098,5.976350909297934,21,0.6931471805599453,8.820291993041238
Major,Short,sbanacho,0.0,0.6931471805599453,0.0,35,0.0,2.4393512481284976
Major,Short,sbanacho,0.0,1.3862943611198906,3.828641396489095,12,0.0,11.26786755735382
Major,Short,tomwhite,0.0,1.6094379124341003,4.997212273764115,42,1.0986122886681098,6.8480187210535455
Major,Short,Other,0.0,1.0986122886681098,5.733341276897746,50,0.6931471805599453,6.932988672153597
Major,Short,Other,0.0,0.6931471805599453,5.796057750765372,55,0.6931471805599453,11.307335279189836
Major,Short,cutting,0.0,1.0986122886681098,5.393627546352362,73,0.0,6.826283385230763
Major,Short,massie,0.0,0.6931471805599453,5.402677381872279,68,0.0,2.4916960495640477
Minor,Short,philip,0.0,1.0986122886681098,4.867534450455582,24,0.0,4.629449705137033
Major,Short,hammer,0.0,1.3862943611198906,0.0,41,0.0,2.909016307471717
Major,Short,philip,0.0,1.791759469228055,4.406719247264253,51,0.6931471805599453,6.93578107829595
Major,Short,sbanacho,0.0,1.3862943611198906,7.278628942320682,47,0.6931471805599453,7.404523184416197
Major,Short,hammer,0.0,2.8903717578961645,5.420534999272286,106,0.6931471805599453,11.10764132423648
Major,Short,hammer,0.0,0.6931471805599453,4.219507705176107,65,0.6931471805599453,11.105971433715922
Major,Short,hammer,0.0,1.0986122886681098,0.0,30,0.6931471805599453,6.898492023871697
Major,Short,hammer,0.0,1.0986122886681098,5.351858133476067,134,0.0,11.107843973021975
